B2_ionic_radius,A_electronegativity,B1_electronegativity,B2_electronegativity,B1_electron_affinity,B2_electron_affinity,X_electron_affinity,B1_first_ionization_energy,X_first_ionization_energy,A_second_ionization_energy,B1_second_ionization_energy,A_melting_point,B1_melting_point,B1_thermal_conductivity,A_boiling_point,B1_boiling_point,X_boiling_point,X_third_ionization_energy,band_gap
0.83,1.1,1.54,1.91,0.075545,1.1571612,1.4611053,6.82812,13.618055,11.18496,13.5755,1193.0,1941.0,22.0,3743.0,3560.0,90.2,54.93554,3.083
0.67,1.1,1.63,1.9,0.527662,0.06039663,1.4611053,6.746187,13.618055,11.18496,14.634,1193.0,2183.0,31.0,3743.0,3680.0,90.2,54.93554,0.0
0.765,1.1,1.65,2.2,-0.62,1.5643615,1.4611053,9.394197,13.618055,11.18496,17.96439,1193.0,692.68,120.0,3743.0,1180.0,90.2,54.93554,0.0
0.805,1.1,1.65,2.28,-0.62,1.142892,1.4611053,9.394197,13.618055,11.18496,17.96439,1193.0,692.68,120.0,3743.0,1180.0,90.2,54.93554,0.0
0.83,1.1,1.33,1.91,0.433289,1.1571612,1.4611053,6.634126,13.618055,11.18496,13.13,1193.0,2128.0,23.0,3743.0,4682.0,90.2,54.93554,1.994
0.52,0.98,1.63,2.19,0.527662,0.7466071,1.4611053,6.746187,13.618055,75.640097,14.634,453.69,2183.0,31.0,1615.0,3680.0,90.2,54.93554,3.14
2.07,0.98,1.33,2.1,0.433289,1.9708757,1.4611053,6.634126,13.618055,75.640097,13.13,453.69,2128.0,23.0,1615.0,4682.0,90.2,54.93554,2.802
0.6,1.31,2.02,2.18,0.94236213,0.80482,1.4611053,7.285516,13.618055,15.035271,16.703,923.0,544.4,8.0,1363.0,1837.0,90.2,54.93554,3.349
1.17,1.31,1.63,2.02,0.527662,0.94236213,1.4611053,6.746187,13.618055,15.035271,14.634,923.0,2183.0,31.0,1363.0,3680.0,90.2,54.93554,3.183
0.52,1.55,2.02,2.19,0.94236213,0.7466071,1.4611053,7.285516,13.618055,15.63999,16.703,1519.0,544.4,8.0,2334.0,1837.0,90.2,54.93554,2.232
0.74,1.55,1.83,2.36,0.15323634,0.816268,1.4611053,7.9024681,13.618055,15.63999,16.19921,1519.0,1811.0,80.0,2334.0,3134.0,90.2,54.93554,0.0
0.6,0.93,1.6,2.18,0.917407,0.80482,1.4611053,6.75885,13.618055,47.28636,14.32,370.87,2750.0,54.0,1156.0,5017.0,90.2,54.93554,3.122
0.54,0.93,1.38,1.9,0.53,1.38952128,1.4611053,6.19405,13.618055,47.28636,11.6,370.87,1405.3,27.0,1156.0,4200.0,90.2,54.93554,1.977
0.52,0.93,1.63,2.19,0.527662,0.7466071,1.4611053,6.746187,13.618055,47.28636,14.634,370.87,2183.0,31.0,1156.0,3680.0,90.2,54.93554,3.315
0.765,1.14,1.31,2.28,-0.42,2.125105,1.4611053,7.646236,13.618055,10.783,15.035271,1297.0,923.0,160.0,3373.0,1363.0,90.2,54.93554,2.068
0.75,1.14,1.55,1.88,-0.52,0.662265,1.4611053,7.434038,13.618055,10.783,15.63999,1297.0,1519.0,7.8,3373.0,2334.0,90.2,54.93554,1.085
0.765,1.14,1.91,2.28,1.1571612,2.125105,1.4611053,7.639878,13.618055,10.783,18.168838,1297.0,1728.0,91.0,3373.0,3186.0,90.2,54.93554,1.673
0.765,1.14,1.65,2.28,-0.62,2.125105,1.4611053,9.394197,13.618055,10.783,17.96439,1297.0,692.68,120.0,3373.0,1180.0,90.2,54.93554,1.7
0.765,1.13,1.31,2.28,-0.42,2.125105,1.4611053,7.646236,13.618055,10.631,15.035271,1208.0,923.0,160.0,3563.0,1363.0,90.2,54.93554,2.053
0.765,1.13,1.91,2.28,1.1571612,2.125105,1.4611053,7.639878,13.618055,10.631,18.168838,1208.0,1728.0,91.0,3563.0,3186.0,90.2,54.93554,0.019
0.765,1.13,1.65,2.28,-0.62,2.125105,1.4611053,9.394197,13.618055,10.631,17.96439,1208.0,692.68,120.0,3563.0,1180.0,90.2,54.93554,1.665
1.84,0.82,2.16,2.55,0.74733,2.020604712,1.4611053,7.09243,13.618055,27.28954,16.16,312.46,2896.0,139.0,961.0,4912.0,90.2,54.93554,3.125
0.765,1.17,1.88,2.28,0.662265,2.125105,1.4611053,7.88101,13.618055,11.078,17.0844,1345.0,1768.0,100.0,2076.0,3200.0,90.2,54.93554,1.772
0.765,1.17,1.31,2.2,-0.42,1.5643615,1.4611053,7.646236,13.618055,11.078,15.035271,1345.0,923.0,160.0,2076.0,1363.0,90.2,54.93554,0.0
0.765,1.17,1.31,2.28,-0.42,2.125105,1.4611053,7.646236,13.618055,11.078,15.035271,1345.0,923.0,160.0,2076.0,1363.0,90.2,54.93554,2.08
0.765,1.17,1.91,2.28,1.1571612,2.125105,1.4611053,7.639878,13.618055,11.078,18.168838,1345.0,1728.0,91.0,2076.0,3186.0,90.2,54.93554,1.719
0.67,1.17,1.54,1.55,0.075545,-0.52,1.4611053,6.82812,13.618055,11.078,13.5755,1345.0,1941.0,22.0,2076.0,3560.0,90.2,54.93554,1.923
0.765,1.17,1.65,2.28,-0.62,2.125105,1.4611053,9.394197,13.618055,11.078,17.96439,1345.0,692.68,120.0,2076.0,1180.0,90.2,54.93554,1.704
0.77,1.96,2.16,2.2,0.74733,1.0778013,1.4611053,7.09243,13.618055,14.63307,16.16,505.08,2896.0,139.0,2875.0,4912.0,90.2,54.93554,0.0
0.3,1.96,2.19,2.55,0.7466071,1.262113612,1.4611053,10.486686,13.618055,14.63307,19.76949,505.08,317.3,0.236,2875.0,550.0,90.2,54.93554,2.31
0.765,0.95,1.0,2.2,0.024551,1.5643615,1.4611053,6.11315547,13.618055,11.0302765,11.871719,1050.0,1115.0,200.0,1655.0,1757.0,90.2,54.93554,0.0
0.77,0.95,1.0,2.2,0.024551,1.0778013,1.4611053,6.11315547,13.618055,11.0302765,11.871719,1050.0,1115.0,200.0,1655.0,1757.0,90.2,54.93554,0.0
0.76,0.95,1.0,2.05,0.024551,1.04740119,1.4611053,6.11315547,13.618055,11.0302765,11.871719,1050.0,1115.0,200.0,1655.0,1757.0,90.2,54.93554,0.0
0.77,0.95,1.88,2.2,0.662265,1.0778013,1.4611053,7.88101,13.618055,11.0302765,17.0844,1050.0,1768.0,100.0,1655.0,3200.0,90.2,54.93554,0.0
0.77,0.95,1.66,2.2,0.6758412,1.0778013,1.4611053,6.76651,13.618055,11.0302765,16.486305,1050.0,2180.0,94.0,1655.0,2944.0,90.2,54.93554,0.543
0.77,0.95,1.9,2.2,1.235784,1.0778013,1.4611053,7.72638,13.618055,11.0302765,20.29239,1050.0,1357.77,400.0,1655.0,3200.0,90.2,54.93554,0.0
0.76,0.95,1.24,2.2,0.312,1.0463825,1.4611053,6.1077,13.618055,11.0302765,11.916,1050.0,1802.0,15.0,1655.0,3141.0,90.2,54.93554,0.0
0.77,0.95,1.83,2.2,0.15323634,1.0778013,1.4611053,7.9024681,13.618055,11.0302765,16.19921,1050.0,1811.0,80.0,1655.0,3134.0,90.2,54.93554,0.268
0.67,0.95,1.2,1.9,0.137,0.06039663,1.4611053,6.1498,13.618055,11.0302765,12.076,1050.0,1585.0,11.0,1655.0,3523.0,90.2,54.93554,0.0
0.76,0.95,1.2,2.2,0.137,1.0463825,1.4611053,6.1498,13.618055,11.0302765,12.076,1050.0,1585.0,11.0,1655.0,3523.0,90.2,54.93554,0.235
0.755,0.95,1.3,1.66,0.17807,0.6758412,1.4611053,6.82507,13.618055,11.0302765,14.61,1050.0,2506.0,23.0,1655.0,4876.0,90.2,54.93554,0.743
0.785,0.95,1.3,1.83,0.17807,0.15323634,1.4611053,6.82507,13.618055,11.0302765,14.61,1050.0,2506.0,23.0,1655.0,4876.0,90.2,54.93554,0.344
0.77,0.95,1.78,2.2,0.383926,1.0778013,1.4611053,5.7863557,13.618055,11.0302765,18.87041,1050.0,429.75,82.0,1655.0,2345.0,90.2,54.93554,0.446
0.75,0.95,1.1,1.88,0.5575462,0.662265,1.4611053,5.5769,13.618055,11.0302765,11.18496,1050.0,1193.0,13.0,1655.0,3743.0,90.2,54.93554,0.0
0.755,0.95,1.1,1.66,0.5575462,0.6758412,1.4611053,5.5769,13.618055,11.0302765,11.18496,1050.0,1193.0,13.0,1655.0,3743.0,90.2,54.93554,0.0
0.78,0.95,1.1,1.6,0.5575462,0.917407,1.4611053,5.5769,13.618055,11.0302765,11.18496,1050.0,1193.0,13.0,1655.0,3743.0,90.2,54.93554,2.981
0.76,0.95,1.1,2.05,0.5575462,1.04740119,1.4611053,5.5769,13.618055,11.0302765,11.18496,1050.0,1193.0,13.0,1655.0,3743.0,90.2,54.93554,3.386
0.78,0.95,1.1,1.5,0.5575462,0.32312,1.4611053,5.5769,13.618055,11.0302765,11.18496,1050.0,1193.0,13.0,1655.0,3743.0,90.2,54.93554,3.508
1.17,0.95,1.27,2.02,0.23887,0.94236213,1.4611053,5.425871,13.618055,11.0302765,14.13,1050.0,1925.0,16.0,1655.0,3675.0,90.2,54.93554,1.917
0.765,0.95,1.27,2.2,0.23887,1.5643615,1.4611053,5.425871,13.618055,11.0302765,14.13,1050.0,1925.0,16.0,1655.0,3675.0,90.2,54.93554,0.0
0.765,0.95,1.31,2.2,-0.42,1.5643615,1.4611053,7.646236,13.618055,11.0302765,15.035271,1050.0,923.0,160.0,1655.0,1363.0,90.2,54.93554,0.0
0.77,0.95,1.31,2.2,-0.42,1.0778013,1.4611053,7.646236,13.618055,11.0302765,15.035271,1050.0,923.0,160.0,1655.0,1363.0,90.2,54.93554,0.0
0.755,0.95,1.6,1.66,0.917407,0.6758412,1.4611053,6.75885,13.618055,11.0302765,14.32,1050.0,2750.0,54.0,1655.0,5017.0,90.2,54.93554,2.836
0.76,0.95,1.6,1.81,0.917407,0.3012011,1.4611053,6.75885,13.618055,11.0302765,14.32,1050.0,2750.0,54.0,1655.0,5017.0,90.2,54.93554,3.243
0.94,0.95,1.6,1.78,0.917407,0.383926,1.4611053,6.75885,13.618055,11.0302765,14.32,1050.0,2750.0,54.0,1655.0,5017.0,90.2,54.93554,3.37
1.17,0.95,1.14,2.02,0.0974933,0.94236213,1.4611053,5.525,13.618055,11.0302765,10.783,1050.0,1297.0,17.0,1655.0,3373.0,90.2,54.93554,1.704
0.78,0.95,1.14,1.6,0.0974933,0.917407,1.4611053,5.525,13.618055,11.0302765,10.783,1050.0,1297.0,17.0,1655.0,3373.0,90.2,54.93554,2.885
0.765,0.95,1.91,2.2,1.1571612,1.5643615,1.4611053,7.639878,13.618055,11.0302765,18.168838,1050.0,1728.0,91.0,1655.0,3186.0,90.2,54.93554,0.098
0.73,0.95,1.91,2.16,1.1571612,0.74733,1.4611053,7.639878,13.618055,11.0302765,18.168838,1050.0,1728.0,91.0,1655.0,3186.0,90.2,54.93554,2.088
0.77,0.95,1.91,2.2,1.1571612,1.0778013,1.4611053,7.639878,13.618055,11.0302765,18.168838,1050.0,1728.0,91.0,1655.0,3186.0,90.2,54.93554,0.0
0.76,0.95,1.91,2.2,1.1571612,1.0463825,1.4611053,7.639878,13.618055,11.0302765,18.168838,1050.0,1728.0,91.0,1655.0,3186.0,90.2,54.93554,0.0
2.07,0.95,1.91,2.1,1.1571612,1.9708757,1.4611053,7.639878,13.618055,11.0302765,18.168838,1050.0,1728.0,91.0,1655.0,3186.0,90.2,54.93554,1.957
0.78,0.95,1.13,1.6,0.1092346,0.917407,1.4611053,5.4702,13.618055,11.0302765,10.631,1050.0,1208.0,13.0,1655.0,3563.0,90.2,54.93554,2.889
0.78,0.95,1.13,1.5,0.1092346,0.32312,1.4611053,5.4702,13.618055,11.0302765,10.631,1050.0,1208.0,13.0,1655.0,3563.0,90.2,54.93554,3.369
0.83,0.95,1.9,1.91,0.06039663,1.1571612,1.4611053,7.83352,13.618055,11.0302765,16.6,1050.0,3459.0,48.0,1655.0,5869.0,90.2,54.93554,0.0
0.765,0.95,1.36,2.2,0.1882,1.5643615,1.4611053,6.56149,13.618055,11.0302765,12.79977,1050.0,1814.0,16.0,1655.0,3103.0,90.2,54.93554,0.0
0.78,0.95,1.36,1.6,0.1882,0.917407,1.4611053,6.56149,13.618055,11.0302765,12.79977,1050.0,1814.0,16.0,1655.0,3103.0,90.2,54.93554,2.94
0.77,0.95,1.36,2.2,0.1882,1.0778013,1.4611053,6.56149,13.618055,11.0302765,12.79977,1050.0,1814.0,16.0,1655.0,3103.0,90.2,54.93554,0.0
0.67,0.95,1.36,1.9,0.1882,0.06039663,1.4611053,6.56149,13.618055,11.0302765,12.79977,1050.0,1814.0,16.0,1655.0,3103.0,90.2,54.93554,0.0
0.78,0.95,1.17,1.6,0.162,0.917407,1.4611053,5.64371,13.618055,11.0302765,11.078,1050.0,1345.0,13.0,1655.0,2076.0,90.2,54.93554,3.148
0.76,0.95,1.17,2.05,0.162,1.04740119,1.4611053,5.64371,13.618055,11.0302765,11.078,1050.0,1345.0,13.0,1655.0,2076.0,90.2,54.93554,3.607
0.75,0.95,1.5,1.88,0.32312,0.662265,1.4611053,7.549571,13.618055,11.0302765,16.2,1050.0,3290.0,57.0,1655.0,5731.0,90.2,54.93554,1.277
0.755,0.95,1.5,1.66,0.32312,0.6758412,1.4611053,7.549571,13.618055,11.0302765,16.2,1050.0,3290.0,57.0,1655.0,5731.0,90.2,54.93554,2.754
0.785,0.95,1.5,1.83,0.32312,0.15323634,1.4611053,7.549571,13.618055,11.0302765,16.2,1050.0,3290.0,57.0,1655.0,5731.0,90.2,54.93554,2.109
0.76,0.95,1.5,1.81,0.32312,0.3012011,1.4611053,7.549571,13.618055,11.0302765,16.2,1050.0,3290.0,57.0,1655.0,5731.0,90.2,54.93554,4.042
0.94,0.95,1.5,1.78,0.32312,0.383926,1.4611053,7.549571,13.618055,11.0302765,16.2,1050.0,3290.0,57.0,1655.0,5731.0,90.2,54.93554,4.018
0.765,0.95,1.1,2.2,0.131318,1.5643615,1.4611053,5.8638,13.618055,11.0302765,11.513,1050.0,1629.0,11.0,1655.0,3503.0,90.2,54.93554,0.0
0.67,0.95,1.1,1.9,0.131318,0.06039663,1.4611053,5.8638,13.618055,11.0302765,11.513,1050.0,1629.0,11.0,1655.0,3503.0,90.2,54.93554,0.0
0.76,0.95,1.1,2.2,0.131318,1.0463825,1.4611053,5.8638,13.618055,11.0302765,11.513,1050.0,1629.0,11.0,1655.0,3503.0,90.2,54.93554,0.186
0.67,0.95,1.54,1.55,0.075545,-0.52,1.4611053,6.82812,13.618055,11.0302765,13.5755,1050.0,1941.0,22.0,1655.0,3560.0,90.2,54.93554,1.488
0.73,0.95,1.54,2.16,0.075545,0.74733,1.4611053,6.82812,13.618055,11.0302765,13.5755,1050.0,1941.0,22.0,1655.0,3560.0,90.2,54.93554,0.0
0.78,0.95,1.25,1.6,1.02922,0.917407,1.4611053,6.18431,13.618055,11.0302765,12.065,1050.0,1818.0,17.0,1655.0,2223.0,90.2,54.93554,2.858
0.67,0.95,1.25,1.9,1.02922,0.06039663,1.4611053,6.18431,13.618055,11.0302765,12.065,1050.0,1818.0,17.0,1655.0,2223.0,90.2,54.93554,0.0
0.76,0.95,1.25,2.2,1.02922,1.0463825,1.4611053,6.18431,13.618055,11.0302765,12.065,1050.0,1818.0,17.0,1655.0,2223.0,90.2,54.93554,0.136
0.78,0.95,1.25,1.5,1.02922,0.32312,1.4611053,6.18431,13.618055,11.0302765,12.065,1050.0,1818.0,17.0,1655.0,2223.0,90.2,54.93554,3.875
0.75,0.95,1.38,1.88,0.53,0.662265,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.429
0.755,0.95,1.38,1.66,0.53,0.6758412,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.0
0.785,0.95,1.38,1.83,0.53,0.15323634,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.131
0.94,0.95,1.38,1.78,0.53,0.383926,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.088
0.67,0.95,1.38,1.55,0.53,-0.52,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.137
0.83,0.95,1.38,1.91,0.53,1.1571612,1.4611053,6.19405,13.618055,11.0302765,11.6,1050.0,1405.3,27.0,1655.0,4200.0,90.2,54.93554,1.606
0.78,0.95,1.1,1.6,-0.02,0.917407,1.4611053,6.25416,13.618055,11.0302765,12.179185,1050.0,1097.0,39.0,1655.0,1469.0,90.2,54.93554,0.0
0.67,0.95,1.1,1.9,-0.02,0.06039663,1.4611053,6.25416,13.618055,11.0302765,12.179185,1050.0,1097.0,39.0,1655.0,1469.0,90.2,54.93554,0.0
0.76,0.95,1.1,2.2,-0.02,1.0463825,1.4611053,6.25416,13.618055,11.0302765,12.179185,1050.0,1097.0,39.0,1655.0,1469.0,90.2,54.93554,0.0
0.87,0.95,1.1,1.38,-0.02,0.53,1.4611053,6.25416,13.618055,11.0302765,12.179185,1050.0,1097.0,39.0,1655.0,1469.0,90.2,54.93554,2.154
0.75,0.95,1.22,1.88,0.30712,0.662265,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,0.32
0.755,0.95,1.22,1.66,0.30712,0.6758412,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,0.0
0.765,0.95,1.22,2.2,0.30712,1.5643615,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,0.0
0.78,0.95,1.22,1.6,0.30712,0.917407,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,3.204
0.67,0.95,1.22,1.9,0.30712,0.06039663,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,0.0
0.76,0.95,1.22,2.2,0.30712,1.0463825,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,0.184
0.76,0.95,1.22,2.05,0.30712,1.04740119,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,3.703
0.78,0.95,1.22,1.5,0.30712,0.32312,1.4611053,6.21726,13.618055,11.0302765,12.2236,1050.0,1799.0,17.0,1655.0,3609.0,90.2,54.93554,3.834
0.73,0.95,1.65,2.16,-0.62,0.74733,1.4611053,9.394197,13.618055,11.0302765,17.96439,1050.0,692.68,120.0,1655.0,1180.0,90.2,54.93554,2.506
0.67,0.95,1.65,1.9,-0.62,0.06039663,1.4611053,9.394197,13.618055,11.0302765,17.96439,1050.0,692.68,120.0,1655.0,1180.0,90.2,54.93554,0.0
0.74,0.95,1.65,2.36,-0.62,0.816268,1.4611053,9.394197,13.618055,11.0302765,17.96439,1050.0,692.68,120.0,1655.0,1180.0,90.2,54.93554,3.532
0.75,0.95,1.33,1.88,0.433289,0.662265,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,0.0
0.755,0.95,1.33,1.66,0.433289,0.6758412,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,1.127
0.67,0.95,1.33,1.55,0.433289,-0.52,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,2.019
0.745,0.95,1.33,1.54,0.433289,0.075545,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,1.945
0.68,0.95,1.33,1.63,0.433289,0.527662,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,1.225
0.765,1.1,1.88,2.28,0.662265,2.125105,1.4611053,7.88101,13.618055,11.513,17.0844,1629.0,1768.0,100.0,3503.0,3200.0,90.2,54.93554,0.0
0.745,1.1,1.31,1.54,-0.42,0.075545,1.4611053,7.646236,13.618055,11.513,15.035271,1629.0,923.0,160.0,3503.0,1363.0,90.2,54.93554,3.232
0.745,1.25,1.31,1.54,-0.42,0.075545,1.4611053,7.646236,13.618055,12.065,15.035271,1818.0,923.0,160.0,2223.0,1363.0,90.2,54.93554,3.236
0.745,1.22,1.31,1.54,-0.42,0.075545,1.4611053,7.646236,13.618055,12.2236,15.035271,1799.0,923.0,160.0,3609.0,1363.0,90.2,54.93554,3.223
0.745,1.1,1.31,1.54,-0.42,0.075545,1.4611053,7.646236,13.618055,12.179185,15.035271,1097.0,923.0,160.0,1469.0,1363.0,90.2,54.93554,0.0
1.17,1.78,1.81,2.02,0.3012011,0.94236213,2.077104512,5.999302,10.36001,18.87041,20.51514,429.75,302.91,29.0,2345.0,2477.0,717.87,34.86,1.787
1.052,1.1,1.13,1.22,0.1092346,0.352,2.077104512,5.4702,10.36001,12.179185,10.631,1097.0,1208.0,13.0,1469.0,3563.0,717.87,34.86,1.258
1.172,0.89,1.6,1.1,0.917407,0.5575462,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.9716
1.17,0.89,2.05,2.02,1.04740119,0.94236213,1.4611053,8.608389,13.618055,10.003826,16.626,1000.0,903.78,24.0,2143.0,1860.0,90.2,54.93554,0.0
0.86,0.89,2.36,1.31,0.816268,-0.42,1.4611053,7.86403,13.618055,10.003826,16.37,1000.0,3695.0,170.0,2143.0,5828.0,90.2,54.93554,3.2231
1.001,0.89,1.6,1.27,0.917407,0.23887,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.8479
1.14,0.89,2.55,1.0,2.020604712,0.024551,1.4611053,9.752392,13.618055,10.003826,21.196,1000.0,494.0,0.52,2143.0,958.0,90.2,54.93554,2.01
1.03,0.89,1.6,1.24,0.917407,0.312,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.8542
1.32,0.89,2.55,0.95,2.020604712,0.052066,1.4611053,9.752392,13.618055,10.003826,21.196,1000.0,494.0,0.52,2143.0,958.0,90.2,54.93554,2.3123
1.123,0.89,1.63,1.14,0.527662,0.0974933,1.4611053,6.746187,13.618055,10.003826,14.634,1000.0,2183.0,31.0,2143.0,3680.0,90.2,54.93554,1.6267
1.041,0.89,1.6,1.23,0.917407,0.338,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.8516
1.052,0.89,1.6,1.22,0.917407,0.352,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.8705
1.14,0.89,2.1,1.0,1.9708757,0.024551,1.4611053,9.009808,13.618055,10.003826,18.6,1000.0,722.66,3.0,2143.0,1261.0,90.2,54.93554,2.9976
1.172,0.89,1.63,1.1,0.527662,0.5575462,1.4611053,6.746187,13.618055,10.003826,14.634,1000.0,2183.0,31.0,2143.0,3680.0,90.2,54.93554,1.7202
1.123,0.89,1.6,1.14,0.917407,0.0974933,1.4611053,6.75885,13.618055,10.003826,14.32,1000.0,2750.0,54.0,2143.0,5017.0,90.2,54.93554,2.9195
1.063,0.89,2.05,1.1,1.04740119,0.131318,1.4611053,8.608389,13.618055,10.003826,16.626,1000.0,903.78,24.0,2143.0,1860.0,90.2,54.93554,3.5072
0.94,0.95,1.63,1.78,0.527662,0.383926,1.4611053,6.746187,13.618055,11.0302765,14.634,1050.0,2183.0,31.0,1655.0,3680.0,90.2,54.93554,1.7975
0.85,0.95,1.33,1.3,0.433289,0.17807,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,3.4242
0.83,0.95,1.3,1.96,0.17807,1.1120702,1.4611053,6.82507,13.618055,11.0302765,14.61,1050.0,2506.0,23.0,1655.0,4876.0,90.2,54.93554,3.7827
1.04,0.95,1.63,1.22,0.527662,0.30712,1.4611053,6.746187,13.618055,11.0302765,14.634,1050.0,2183.0,31.0,1655.0,3680.0,90.2,54.93554,1.6134
1.052,0.95,1.63,1.22,0.527662,0.352,1.4611053,6.746187,13.618055,11.0302765,14.634,1050.0,2183.0,31.0,1655.0,3680.0,90.2,54.93554,0.0
0.83,0.95,1.33,1.96,0.433289,1.1120702,1.4611053,6.634126,13.618055,11.0302765,13.13,1050.0,2128.0,23.0,1655.0,4682.0,90.2,54.93554,3.902
0.83,0.89,1.33,1.96,0.433289,1.1120702,1.4611053,6.634126,13.618055,10.003826,13.13,1000.0,2128.0,23.0,2143.0,4682.0,90.2,54.93554,3.6894
